# MO binding energies read from G09 output
# [32.779024, 1.933413, 0.851213, 0.851213, 0.851213]
# MO kinetic energies read from G09 output
# [46.26398, 5.215104, 4.254433, 4.254433, 4.254433]
# Incident electron energy [eV] | Total Sigma | Sigmas [Angstrom^2] (core electrons first)
100.0 1.3029202442317362 0.0 0.18377679864341873 0.37304781519610586 0.37304781519610586 0.37304781519610586
101.0 1.3016083258391573 0.0 0.18452807388324977 0.3723600839853025 0.3723600839853025 0.3723600839853025
102.0 1.3002143922184384 0.0 0.18523368216122382 0.37166023668573817 0.37166023668573817 0.37166023668573817
103.0 1.2987428123523053 0.0 0.18589566341146932 0.3709490496469453 0.3709490496469453 0.3709490496469453
104.0 1.2971977332297397 0.0 0.18651595554606962 0.37022725922789 0.37022725922789 0.37022725922789
105.0 1.2955830923542655 0.0 0.18709640032625738 0.36949556400933603 0.36949556400933603 0.36949556400933603
106.0 1.29390262945832 0.0 0.1876387488481554 0.3687546268700549 0.3687546268700549 0.3687546268700549
107.0 1.2921598974801656 0.0 0.18814466667155288 0.3680050769362042 0.3680050769362042 0.3680050769362042
108.0 1.2903582728553356 0.0 0.18861573861786574 0.3672475114124899 0.3672475114124899 0.3672475114124899
109.00000000000001 1.288500965170553 0.0 0.18905347326129857 0.3664824973030848 0.3664824973030848 0.3664824973030848
109.99999999999999 1.286591026224321 0.0 0.18945930713528883 0.36571057302967735 0.36571057302967735 0.36571057302967735
111.0 1.2846313585350082 0.0 0.1898346086745464 0.3649322499534872 0.3649322499534872 0.3649322499534872
112.0 1.28262472333411 0.0 0.19018068191138898 0.3641480138075736 0.3641480138075736 0.3641480138075736
113.0 1.2805737480795427 0.0 0.19049876994360723 0.3633583260453118 0.3633583260453118 0.3633583260453118
114.00000000000001 1.2784809335211882 0.0 0.19079005818974484 0.3625636251104811 0.3625636251104811 0.3625636251104811
114.99999999999999 1.276348660348521 0.0 0.19105567744645532 0.36176432763402194 0.36176432763402194 0.36176432763402194
116.0 1.2741791954479462 0.0 0.19129670676147084 0.3609608295621584 0.3609608295621584 0.3609608295621584
117.0 1.2719746977954376 0.0 0.1915141761346889 0.3601535072202496 0.3601535072202496 0.3601535072202496
118.0 1.2697372240082303 0.0 0.19170906905894314 0.359342718316429 0.359342718316429 0.359342718316429
119.00000000000001 1.2674687335775827 0.0 0.1918823249111551 0.35852880288880923 0.35852880288880923 0.35852880288880923
119.99999999999999 1.2651710938030605 0.0 0.1920348412037743 0.357712084199762 0.357712084199762 0.357712084199762
121.0 1.262846084447342 0.0 0.19216747570568246 0.35689286958055316 0.35689286958055316 0.35689286958055316
