# MO binding energies read from G09 output
# [19.807874640775555, 1.183327575942436, 0.681699581792925, 0.5413172420382634, 0.4634087184047862]
# MO kinetic energies read from G09 output
# [58.413018073307505, 5.218401111298941, 3.579014677671858, 4.351117546322497, 4.516489412525632]
# Incident electron energy [eV] | Total Sigma | Sigmas [Angstrom^2] (core electrons first)
91.0 1.8697509476150023 0.0 0.12648131997255946 0.4374724112105266 0.5805163401422786 0.7252808762896378
92.0 1.8728759938596635 0.0 0.12743494197730665 0.4383322514508352 0.5812646883120018 0.7258441121195197
93.0 1.8758324739820398 0.0 0.12836469981052892 0.43914724163224406 0.5819649737897602 0.7263555587495065
94.0 1.8786257787969105 0.0 0.12927119810987964 0.43991884264716413 0.5826187730105346 0.726816965029332
95.0 1.8812611037241465 0.0 0.13015502369479306 0.44064846153251286 0.5832276041622813 0.7272300143345594
96.0 1.8837434571502065 0.0 0.131016746129077 0.4413374538097915 0.5837929297417024 0.7275963274696357
97.0 1.88607766837292 0.0 0.13185691826961474 0.4419871257066079 0.584316158977724 0.7279174654189734
98.0 1.888268395153138 0.0 0.13267607680072188 0.4425987362664931 0.5847986501306163 0.7281949319553067
99.0 1.890320130895353 0.0 0.1334747427538571 0.4431734993534248 0.5852417126741495 0.7284301761139216
100.0 1.8922372114780206 0.0 0.13425342201251722 0.44371258555705845 0.5856466093676759 0.7286245945407689
101.0 1.8940238217530372 0.0 0.13501260580225383 0.444217124004284 0.5860145582245749 0.7287795337219245
102.0 1.8956840017326382 0.0 0.13575277116583973 0.4446882040823795 0.5863467343830613 0.7288962921013576
103.0 1.8972216524808423 0.0 0.13647438142368817 0.4451268770786899 0.5866442718849659 0.7289761220934982
104.0 1.8986405417255605 0.0 0.1371778866196885 0.4455341577414622 0.5869082653677381 0.7290202319966717
105.0 1.8999443092064725 0.0 0.13786372395267366 0.44591102576617503 0.5871397716745631 0.7290297878130606
106.0 1.901136471772888 0.0 0.13853231819377307 0.4462584272114349 0.587339811387191 0.729005914980489
107.0 1.9022204282449566 0.0 0.1391840820899388 0.4465772758482633 0.5875093702857678 0.7289497000209868
108.0 1.9031994640507763 0.0 0.1398194167539564 0.4468684544463612 0.5876494007396943 0.7288621921107644
109.00000000000001 1.9040767556512241 0.0 0.14043871204127298 0.44713281600072696 0.5877608230332839 0.7287444045759401
109.99999999999999 1.9048553747636254 0.0 0.1410423469139859 0.44737118490179556 0.5878445266297557 0.7285973163180884
111.0 1.905538292394737 0.0 0.14163068979235002 0.44758435805207963 0.5879013713768838 0.7284218731734236
112.0 1.906128382692883 0.0 0.14220409889416263 0.4477731059321166 0.5879321886574127 0.7282189892091911
113.0 1.9066284266285487 0.0 0.1427629225623922 0.44793817361835897 0.5879377824871698 0.7279895479606278
114.00000000000001 1.9070411155121754 0.0 0.14330749958141686 0.4480802817554927 0.5879189305636235 0.7277344036116423
114.99999999999999 1.9073690543574 0.0 0.14383815948223483 0.4482001274855206 0.5878763852674689 0.7274543821221756
116.0 1.9076147650975284 0.0 0.1443552228370097 0.4482983853358169 0.5878108746196746 0.7271502823050271
117.0 1.9077806896625784 0.0 0.14485900154330547 0.4483757080682285 0.58772310319628 0.7268228768547644
118.0 1.9078691929238207 0.0 0.14534979909836188 0.44843272749118146 0.5876137530030954 0.7264729133311821
119.00000000000001 1.9078825655123528 0.0 0.1458279108637545 0.44847005523664146 0.587483484312335 0.7261011150996216
119.99999999999999 1.9078230265178853 0.0 0.14629362432077495 0.44848828350366937 0.5873329364630943 0.7257081822303469
121.0 1.9076927260735852 0.0 0.14674721931685983 0.44848798577022086 0.5871627286274775 0.7252947923590269
122.0 1.9074937478324698 0.0 0.14718896830338726 0.4484697174747415 0.5869734605440734 0.7248616015102675
123.0 1.907228111340588 0.0 0.14761913656515332 0.4484340166690269 0.5867657132203853 0.7244092448860224
124.00000000000001 1.9068977743119082 0.0 0.1480379824418284 0.44838140464373677 0.5865400496057301 0.7239383376206127
124.99999999999999 1.9065046348095787 0.0 0.14844575754168737 0.4483123865278729 0.5862970152360387 0.7234494755039798
126.0 1.9060505333379862 0.0 0.1488427069478961 0.4482274518634639 0.5860371388519081 0.7229432356747182
127.0 1.905537254849781 0.0 0.1492290694176289 0.4481270751566302 0.5857609329911849 0.7224201772843369
128.0 1.9049665306718406 0.0 0.14960507757428232 0.4480117164061411 0.5854688945572889 0.7218808421341284
129.0 1.9043400403539157 0.0 0.14997095809303995 0.44788182161051654 0.5851615053644176 0.7213257552859417
130.0 1.9036594134435174 0.0 0.1503269318800363 0.4477378232546679 0.584839232660718 0.7207554256480954
131.0 1.9029262311904218 0.0 0.1506732142453583 0.447580140777027 0.5845025296304491 0.7201703465375875
132.0 1.9021420281839763 0.0 0.15101001507011236 0.4474091810180547 0.5841518358761003 0.7195709962197088
133.0 1.9013082939262584 0.0 0.15133753896778052 0.44722533865097847 0.5837875778813952 0.7189578384261042
134.0 1.9004264743439525 0.0 0.15165598544007663 0.4470289965955663 0.5834101694560431 0.7183313228522666
135.0 1.8994979732416821 0.0 0.15196554902750908 0.446820526415698 0.5830200121630692 0.7176918856354058
136.0 1.8985241536993929 0.0 0.1522664194548473 0.4466002887014615 0.5826174957295072 0.717039949813577
137.0 1.8975063394162546 0.0 0.15255878177168106 0.4463686334364601 0.5822029984411972 0.7163759257669162
138.0 1.8964458160034177 0.0 0.1528428164882562 0.4461259003509876 0.5817768875223949 0.715700211641779
139.0 1.8953438322278588 0.0 0.15311869970676206 0.44587241926168913 0.5813395195008643 0.7150131937585436
140.0 1.8942016012094252 0.0 0.15338660324823886 0.44560851039830063 0.5808912405590868 0.7143152470037989
141.0 1.8930203015731002 0.0 0.1536466947752691 0.4453344847180271 0.5804323868721986 0.7136067352076053
142.0 1.8918010785583967 0.0 0.1538991379106064 0.44505064420809365 0.5799632849332235 0.7128880115064733
143.0 1.8905450450877108 0.0 0.1541440923518939 0.4447572821769763 0.5794842518661548 0.7121594186926855
144.0 1.8892532827953608 0.0 0.15438171398261555 0.44445468353479783 0.5789955957274034 0.7114212895505438
145.0 1.8879268430189757 0.0 0.15461215497941783 0.44414312506334475 0.5784976157961067 0.7106739471801065
146.0 1.8865667477548018 0.0 0.15483556391593642 0.4438228756761481 0.5779906028537718 0.7099177053089454
147.0 1.8851739905784213 0.0 0.15505208586325467 0.44349419666903944 0.5774748394536977 0.7091528685924293
148.0 1.8837495375323274 0.0 0.15526186248711624 0.44315734196158485 0.5769506001806091 0.7083797329030173
149.0 1.8822943279817046 0.0 0.15546503214201104 0.4428125583297713 0.5764181519009021 0.7075985856090201
150.0 1.8808092754397219 0.0 0.15566172996224706 0.44246008563030825 0.5758777540038966 0.7068097058432699
151.0 1.879295268363574 0.0 0.15585208795011649 0.44210015701688776 0.5753296586344582 0.7060133647621117
152.0 1.8777531709224586 0.0 0.1560362350612618 0.44173299914873193 0.5747741109173465 0.7052098257951184
153.0 1.876183823738609 0.0 0.15621429728734132 0.44135883239173934 0.574211349173626 0.7043993448859023
154.0 1.874588044602473 0.0 0.15638639773609184 0.4409778710125312 0.5736416051294563 0.7035821707243936
155.0 1.8729666291630531 0.0 0.1565526567088798 0.4405903233656802 0.5730651041175723 0.7027585449709209
156.0 1.8713203515944017 0.0 0.15671319177583126 0.4401963920743958 0.5724820652717427 0.7019287024724319
157.0 1.8696499652392002 0.0 0.15686811784862598 0.43979627420492506 0.5718927017144889 0.7010928714711604
158.0 1.8679562032303332 0.0 0.15701754725103817 0.43939016143491816 0.5712972207383289 0.700251273806048
159.0 1.8662397790912924 0.0 0.15716158978730238 0.43897824021599396 0.5706958239807985 0.6994041251071976
160.0 1.8645013873162597 0.0 0.15730035280838173 0.4385606919307357 0.5700887075934995 0.6985516349836428
161.0 1.8627417039306247 0.0 0.15743394127621096 0.4381376930443303 0.5694760624053989 0.6976940072046846
162.0 1.8609613870327075 0.0 0.1575624578259845 0.4377094152510599 0.568858074080609 0.6968314398750544
163.0 1.8591610773173917 0.0 0.15768600282655776 0.43727602561584406 0.5682349232708548 0.6959641256041351
164.0 1.8573413985823612 0.0 0.15780467443902646 0.43683768671102313 0.5676067857628366 0.6950922516694751
165.0 1.855502958217593 0.0 0.15791856867354648 0.43639455674856115 0.5669738326206777 0.6942160001748077
166.0 1.8536463476787404 0.0 0.1580277794444545 0.43594678970784556 0.5663362303236499 0.6933355482027904
167.0 1.8517721429450038 0.0 0.15813239862374712 0.43549453545924804 0.5656941408993454 0.6924510679626632
168.0 1.8498809049620715 0.0 0.15823251609297467 0.4350379398836061 0.5650477220524777 0.6915627269330129
169.0 1.847973180070677 0.0 0.158328219793603 0.4345771449877775 0.564397127289461 0.6906706879998354
170.0 1.8460495004213113 0.0 0.15841959577589476 0.4341122890164149 0.5637425060389384 0.6897751095900632
171.0 1.8441103843755893 0.0 0.15850672824635947 0.433643506560099 0.563084003768399 0.6888761458007319
172.0 1.8421563368947633 0.0 0.15858969961382172 0.43317092865996515 0.5624217620970305 0.6879739465239458
173.0 1.8401878499158477 0.0 0.1586685905341514 0.43269468290895263 0.5617559189049475 0.6870686575677963
174.0 1.8382054027158052 0.0 0.15874347995370128 0.4322148935497988 0.5610866084389231 0.686160420773382
175.0 1.8362094622642187 0.0 0.1588144451514958 0.43173168156989644 0.5604139614147555 0.6852493741280709
176.0 1.8342004835648695 0.0 0.15888156178020932 0.4312451647931289 0.5597381051163857 0.6843356518751457
177.0 1.83217890998661 0.0 0.15894490390597607 0.43075545796879033 0.5590591634918871 0.6834193846199564
178.0 1.8301451735839118 0.0 0.1590045440470688 0.43026267285769626 0.5583772572464358 0.682500699432711
179.0 1.828099695407461 0.0 0.15906055321148269 0.42976691831558494 0.5576925039323731 0.6815797199480202
180.0 1.8260428858051387 0.0 0.15911300093346045 0.4292683003739047 0.5570050180364563 0.6806565664613174
181.0 1.8239751447137342 0.0 0.15916195530899224 0.42876692231808083 0.5563149110644041 0.6797313560222572
182.0 1.8218968619417057 0.0 0.15920748303032353 0.42826288476334945 0.5556222916228275 0.6788042025252053
183.0 1.8198084174433062 0.0 0.15924964941950326 0.42775628572824514 0.5549272654986376 0.6778752167969203
184.0 1.8177101815843641 0.0 0.15928851846100092 0.4272472207058224 0.5542299357360188 0.6769445066815221
185.0 1.8156025154000144 0.0 0.1593241528334247 0.4267357827326908 0.5535304027110527 0.6760121771228463
186.0 1.8134857708446521 0.0 0.15935661394036657 0.4262220624559404 0.5528287642040712 0.6750783302442739
187.0 1.811360291034366 0.0 0.1593859619404038 0.42570614819802566 0.5521251154698178 0.6741430654261188
188.0 1.809226410482125 0.0 0.15941225577628176 0.42518812601968453 0.5514195493054934 0.6732064793806654
189.0 1.8070844553259418 0.0 0.1594355532033045 0.4246680797809538 0.5507121561167563 0.6722686662249273
190.0 1.8049347435502647 0.0 0.15945591081695734 0.4241460912003486 0.5500030239817453 0.6713297175512137
191.0 1.8027775852008197 0.0 0.1594733840797853 0.4236222399122673 0.5492922387131972 0.6703897224955698
192.0 1.8006132825931171 0.0 0.15948802734755063 0.42309660352268164 0.5485798839187158 0.6694487678041691
193.0 1.7984421305148415 0.0 0.15949989389469044 0.42256925766317005 0.5478660410592585 0.6685069378977226
194.0 1.7962644164223198 0.0 0.15950903593909763 0.42204027604334743 0.5471507895059007 0.6675643149339741
195.0 1.7940804206312664 0.0 0.15951550466624403 0.4215097305017496 0.5464342065949308 0.6666209788683419
196.0 1.7918904165019915 0.0 0.15951935025266673 0.4209776910552174 0.5457163676813349 0.6656770075127728
197.0 1.789694670619257 0.0 0.1595206218888364 0.4204442259468349 0.5449973461907222 0.6647324765928636
198.0 1.7874934429669462 0.0 0.15951936780142625 0.41990940169246693 0.5442772136697424 0.6637874598033108
199.0 1.7852869870977237 0.0 0.15951563527499996 0.41937328312594213 0.5435560398350447 0.662842028861737
200.0 1.7830755502978448 0.0 0.15950947067313515 0.4188359334429263 0.5428338926208252 0.6618962535609584
201.0 1.7808593737472658 0.0 0.15950091945900008 0.4182974142435275 0.5421108382250088 0.6609502018197293
202.0 1.778638692675211 0.0 0.15949002621539907 0.41775778557367593 0.5413869411541087 0.6600039397320273
203.0 1.7764137365113395 0.0 0.15947683466430293 0.4172171059653145 0.540662264266808 0.6590575316149141
204.0 1.774184729032653 0.0 0.15946138768587872 0.4166754324754438 0.5399368688163011 0.6581110400550293
205.0 1.7719518885062706 0.0 0.15944372733703424 0.4161328207240507 0.5392108144914375 0.6571645259537482
206.0 1.7697154278282206 0.0 0.15942389486949152 0.4155893249309648 0.5384841594567036 0.6562180485710607
207.0 1.767475554658347 0.0 0.15940193074740197 0.4150449979516683 0.5377569603910803 0.6552716655681962
208.0 1.7652324715514789 0.0 0.15937787466451736 0.41449989131209913 0.5370292725258132 0.654325433049049
209.0 1.7629863760849593 0.0 0.15935176556092956 0.41395405524247464 0.5363011496811242 0.6533794056004311
210.0 1.7607374609826605 0.0 0.15932364163939033 0.41340753871016916 0.5355726443019057 0.6524336363311953
211.0 1.7584859142355813 0.0 0.15929354038122492 0.4128603894516732 0.5348438074924212 0.651488176910262
212.0 1.756231919219144 0.0 0.15926149856184893 0.41231265400366407 0.534114689050048 0.650543077603583
213.0 1.7539756548072851 0.0 0.15922755226590168 0.4117643777332163 0.5333853374980898 0.6495983873100772
214.0 1.751717295483437 0.0 0.15919173690200555 0.41121560486717473 0.5326558001176875 0.6486541535965694
215.0 1.749457011448503 0.0 0.15915408721716273 0.41066637852072174 0.5319261229788581 0.6477104227317604
216.0 1.7471949687259043 0.0 0.15911463731079922 0.4101167407251576 0.531196350970683 0.6467672397192646
217.0 1.7449313292638018 0.0 0.1590734206484653 0.40956673245492226 0.5304665278306794 0.6458246483297349
218.00000000000003 1.7426662510345672 0.0 0.15903047007520368 0.40901639365388004 0.5297366961733729 0.6448826911321105
219.00000000000003 1.7403998881315885 0.0 0.15898581782859258 0.4084657632608884 0.5290068975180977 0.6439414095240099
219.99999999999997 1.7381323908634965 0.0 0.15893949555147457 0.4079148792346761 0.5282771723160488 0.6430008437612972
220.99999999999997 1.7358639058458734 0.0 0.15889153430437825 0.40736377857804584 0.5275475599766067 0.6420610329868424
222.0 1.7335945760905385 0.0 0.15884196457764263 0.40681249736142855 0.5268180988929587 0.6411220152585085
223.0 1.7313245410924663 0.0 0.15879081630325087 0.4062610707458026 0.5260888264670339 0.6401838275763789
224.0 1.7290539369144153 0.0 0.158738118866383 0.40570953300500157 0.5253597791337773 0.6392465059092535
225.0 1.7267828962693297 0.0 0.1586839011166937 0.4051579175474243 0.5246309923847771 0.6383100852204346
226.0 1.724511548600585 0.0 0.15862819137932338 0.40460625693716984 0.5239025007912697 0.6373745994928223
227.00000000000003 1.7222400201601373 0.0 0.15857101746564972 0.4040545829146101 0.5231743380265371 0.6364400817533403
228.00000000000003 1.7199684340846328 0.0 0.1585124066837868 0.4035029264164187 0.5224465368877134 0.635506564096714
228.99999999999997 1.7176969104695474 0.0 0.15845238584883753 0.40295131759507313 0.5217191293170227 0.6345740777086138
229.99999999999997 1.7154255664414009 0.0 0.15839098129290782 0.40239978583784136 0.5209921464224605 0.6336426528881913
231.0 1.7131545162281134 0.0 0.15832821887488693 0.4018483597852734 0.5202656184979351 0.6327123190700181
232.0 1.7108838712275456 0.0 0.1582641239900013 0.40129706734920834 0.5195395750428875 0.6317831048454482
233.0 1.7086137400742825 0.0 0.15819872157914827 0.4007459357303127 0.518814044781401 0.6308550379834202
234.0 1.7063442287047095 0.0 0.15813203613801338 0.4001949914351614 0.5180890556808183 0.6299281454507164
235.0 1.704075440420429 0.0 0.1580640917259797 0.3996442602928789 0.5173646349698786 0.6290024534316917
236.0 1.7018074759500592 0.0 0.15799491197483276 0.3990937674713472 0.5166408091563879 0.6280779873474913
237.00000000000003 1.69954043350947 0.0 0.15792452009726665 0.39854353749299876 0.5159176040444374 0.6271547718747672
238.00000000000003 1.6972744088604959 0.0 0.15785293889519741 0.3979935942502024 0.5151950447511822 0.6262328309639139
238.99999999999997 1.6950094953681618 0.0 0.15778019076788738 0.3974439610202543 0.5144731557231901 0.6253121878568301
239.99999999999997 1.692745784056479 0.0 0.15770629771988628 0.3968946604799881 0.513751960752379 0.6243928651042256
241.0 1.6904833636628323 0.0 0.15763128136879384 0.3963457147200099 0.513031482991546 0.6234748845824827
242.0 1.6882223206910134 0.0 0.1575551629528474 0.39579714525857423 0.5123117449695066 0.6225582675100851
243.0 1.6859627394629282 0.0 0.15747796333834044 0.39524897305510576 0.511592768605852 0.6216430344636299
244.0 1.6837047021690192 0.0 0.15739970302687545 0.3947012185233808 0.5108745752253341 0.620729205393429
245.0 1.681448288917438 0.0 0.15732040216245544 0.39415390154437624 0.5101571855718912 0.619816799638715
246.0 1.6791935777819964 0.0 0.15724008053841812 0.3936070414787952 0.5094406198223221 0.6189058359424611
247.00000000000003 1.6769406448489406 0.0 0.1571587576042175 0.39306065717927785 0.5087248975996183 0.6179963324658271
248.00000000000003 1.6746895642625703 0.0 0.1570764524720552 0.3925147670023081 0.5080100379859664 0.6170883068022407
248.99999999999997 1.6724404082697393 0.0 0.1569931839233669 0.39196938881982263 0.5072960595354264 0.6161817759911233
249.99999999999997 1.6701932472632652 0.0 0.1569089704151664 0.39142454003053007 0.5065829802862953 0.6152767565312732
251.0 1.6679481498242819 0.0 0.1568238300862514 0.3908802375709511 0.5058708177731679 0.6143732643939116
252.0 1.665705182763558 0.0 0.15673778076327388 0.390336497926183 0.5051595890386975 0.6134713150354038
253.0 1.6634644111618133 0.0 0.15665083996667947 0.38979333714040093 0.5044493106450703 0.6125709234096628
254.0 1.661225898409055 0.0 0.15656302491651744 0.38925077082709764 0.5037399986851954 0.6116721039802447
255.0 1.6589897062429686 0.0 0.15647435253812644 0.3887088141790731 0.5030316687936252 0.6107748707321439
256.0 1.6567558947863779 0.0 0.15638483946769707 0.3881674819781804 0.502324336157205 0.6098792371832955
257.0 1.654524522583806 0.0 0.15629450205771567 0.38762678860482935 0.5016180155254664 0.6089852163957946
258.0 1.6522956466371617 0.0 0.15620335638229188 0.38708674804726356 0.5009127212207676 0.6080928209868386
259.0 1.650069322440567 0.0 0.15611141824237215 0.3865473739106069 0.5002084671481876 0.6072020631394003
260.0 1.6478456040143565 0.0 0.1560187031708433 0.3860086794256931 0.49950526680518087 0.6063129546126392
261.0 1.6456245439382648 0.0 0.15592522643752676 0.3854706774576804 0.49880313329100057 0.6054255067520571
262.0 1.6434061933838304 0.0 0.15583100305406863 0.3849333805144589 0.49810207931589456 0.6045397304994085
263.0 1.6411906021460227 0.0 0.15573604777872574 0.3843968007548538 0.4974021172100795 0.6036556364023636
264.0 1.638977818674129 0.0 0.15564037512105192 0.3838609499966323 0.4967032589325018 0.602773234623943
265.0 1.636767890101909 0.0 0.15554399934648516 0.38332583972431844 0.49600551607938775 0.6018925349517178
266.0 1.6345608622770413 0.0 0.15544693448084018 0.38279148109682026 0.495308899892591 0.6010135468067898
267.0 1.6323567797898764 0.0 0.15534919431470656 0.3822578849548747 0.4946134212677412 0.600136279252554
268.0 1.6301556860015165 0.0 0.15525079240775566 0.38172506182831556 0.4939190907621973 0.599260741003248
